Produkt,Datum,prognose,lo80,hi80,lo95,hi95
Schmalz oder anderes tierisches Speisefett,2026-03-01,155.5112176486853,143.73754425187406,166.45424254771953,137.09628234052977,171.96549457957363
Schmalz oder anderes tierisches Speisefett,2026-04-01,156.12335436162343,144.10111510099674,167.28386599455385,137.31152600837495,172.9005336900176
Schmalz oder anderes tierisches Speisefett,2026-05-01,156.7331005063527,144.47071770387376,168.1034256778753,137.5375925423692,173.8217138668877
Schmalz oder anderes tierisches Speisefett,2026-06-01,157.34048387424687,144.8458428771165,168.9134651221142,137.77368420714288,174.7298413097462
Schnittkäse,2025-07-01,145.24895658744921,120.32631638941209,182.22045650088242,110.18122785367311,209.99174818225143
Schnittkäse,2025-08-01,145.2489565619133,119.48849675250696,184.0941132593025,109.10029177769779,213.77082831227642
Schnittkäse,2025-09-01,145.2489565532769,118.69247814987526,185.93244071969212,108.07873074515157,217.5322663864896
Schnittkäse,2025-10-01,145.24895655035755,117.93370673855931,187.74005189301639,107.10987461266866,221.28368495766537
Schnittkäse,2025-11-01,145.24895654936913,117.20838115942114,189.52080819566993,106.18816990744786,225.03161923315545
Schnittkäse,2025-12-01,145.24895654903702,116.51329020885494,191.27798167827254,105.30893726326316,228.7817604726885
Schnittkäse,2026-01-01,145.24895654892316,115.84569281801308,193.014375019967,104.46819234705636,232.53913611962602
Schnittkäse,2026-02-01,145.2489565488852,115.20322762234383,194.73241195745712,103.66251113400078,236.30824569635885
Schnittkäse,2026-03-01,145.24895654887095,114.58384367941846,196.43420657429576,102.88892683938158,240.09316511912962
Schnittkäse,2026-04-01,145.24895654886623,113.9857465956693,198.12161718447456,102.14484988835287,243.89762804088346
Schnittkäse,2026-05-01,145.24895654886305,113.40735607532812,199.79628879490312,101.42800494282874,247.72509020144423
Schnittkäse,2026-06-01,145.24895654886305,112.84727206825812,201.45968696959312,100.7363807544712,251.57878101787483
